match_id,date,season,team,opponent,won_match,matches_before,wins_before,win_pct_before,home_win_pct_before,away_win_pct_before,prev_season_win_pct,prev_home_win_pct,prev_away_win_pct,prev_bat_first_win_pct,last_3_wins,won_toss,toss_winner_at_home,batting_first,is_home
829711,11/04/2015,2015,Chennai Super Kings,Sunrisers Hyderabad,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
829711,11/04/2015,2015,Sunrisers Hyderabad,Chennai Super Kings,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829713,11/04/2015,2015,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
829713,11/04/2015,2015,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
829715,12/04/2015,2015,Delhi Daredevils,Rajasthan Royals,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
829715,12/04/2015,2015,Rajasthan Royals,Delhi Daredevils,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
829717,12/04/2015,2015,Kings XI Punjab,Mumbai Indians,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
829717,12/04/2015,2015,Mumbai Indians,Kings XI Punjab,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
829719,13/04/2015,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
829719,13/04/2015,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
829721,14/04/2015,2015,Mumbai Indians,Rajasthan Royals,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
829721,14/04/2015,2015,Rajasthan Royals,Mumbai Indians,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1
829725,15/04/2015,2015,Delhi Daredevils,Kings XI Punjab,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
829725,15/04/2015,2015,Kings XI Punjab,Delhi Daredevils,0,2,1,0.5,0,0.5,0,0,0,0,0,1,0,1,0
829727,16/04/2015,2015,Rajasthan Royals,Sunrisers Hyderabad,1,3,3,1,1,1,0,0,0,0,3,1,0,0,0
829727,16/04/2015,2015,Sunrisers Hyderabad,Rajasthan Royals,0,2,1,0.5,0,0.5,0,0,0,0,0,0,0,1,1
829729,17/04/2015,2015,Chennai Super Kings,Mumbai Indians,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0
829729,17/04/2015,2015,Mumbai Indians,Chennai Super Kings,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1
829731,18/04/2015,2015,Delhi Daredevils,Sunrisers Hyderabad,1,3,1,0.333333333,0,0.5,0,0,0,0,1,1,0,1,0
829731,18/04/2015,2015,Sunrisers Hyderabad,Delhi Daredevils,0,3,1,0.333333333,0,0.5,0,0,0,0,1,0,0,0,1
829733,18/04/2015,2015,Kings XI Punjab,Kolkata Knight Riders,0,3,1,0.333333333,0,0.333333333,0,0,0,0,1,0,0,1,0
829733,18/04/2015,2015,Kolkata Knight Riders,Kings XI Punjab,1,2,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0
829735,19/04/2015,2015,Chennai Super Kings,Rajasthan Royals,0,3,3,1,1,1,0,0,0,0,3,1,0,1,0
829735,19/04/2015,2015,Rajasthan Royals,Chennai Super Kings,1,4,4,1,1,1,0,0,0,0,3,0,0,0,1
829737,19/04/2015,2015,Mumbai Indians,Royal Challengers Bangalore,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
829737,19/04/2015,2015,Royal Challengers Bangalore,Mumbai Indians,0,2,1,0.5,0,1,0,0,0,0,0,1,1,0,1
829739,20/04/2015,2015,Delhi Daredevils,Kolkata Knight Riders,0,4,2,0.5,0,0.666666667,0,0,0,0,2,0,0,1,1
829739,20/04/2015,2015,Kolkata Knight Riders,Delhi Daredevils,1,3,2,0.666666667,0.5,1,0,0,0,0,2,1,0,0,0
829743,22/04/2015,2015,Kolkata Knight Riders,Sunrisers Hyderabad,0,4,3,0.75,0.5,1,0,0,0,0,2,1,0,0,0
829743,22/04/2015,2015,Sunrisers Hyderabad,Kolkata Knight Riders,1,4,1,0.25,0,0.5,0,0,0,0,1,0,0,1,1
829745,22/04/2015,2015,Chennai Super Kings,Royal Challengers Bangalore,1,4,3,0.75,1,0.5,0,0,0,0,2,0,1,1,0
829745,22/04/2015,2015,Royal Challengers Bangalore,Chennai Super Kings,0,3,1,0.333333333,0,1,0,0,0,0,1,1,1,0,1
829747,23/04/2015,2015,Delhi Daredevils,Mumbai Indians,1,5,2,0.4,0,0.666666667,0,0,0,0,2,0,0,1,1
829747,23/04/2015,2015,Mumbai Indians,Delhi Daredevils,0,5,1,0.2,0,0.333333333,0,0,0,0,1,1,0,0,0
829749,24/04/2015,2015,Rajasthan Royals,Royal Challengers Bangalore,0,5,5,1,1,1,0,0,0,0,3,0,0,1,1
829749,24/04/2015,2015,Royal Challengers Bangalore,Rajasthan Royals,1,4,1,0.25,0,1,0,0,0,0,0,1,0,0,0
829751,25/04/2015,2015,Mumbai Indians,Sunrisers Hyderabad,1,6,1,0.166666667,0,0.25,0,0,0,0,1,1,1,1,1
829751,25/04/2015,2015,Sunrisers Hyderabad,Mumbai Indians,0,5,2,0.4,0.333333333,0.5,0,0,0,0,1,0,1,0,0
829753,25/04/2015,2015,Chennai Super Kings,Kings XI Punjab,1,5,4,0.8,1,0.666666667,0,0,0,0,2,1,1,1,1
829753,25/04/2015,2015,Kings XI Punjab,Chennai Super Kings,0,4,1,0.25,0,0.25,0,0,0,0,1,0,1,0,0
829757,26/04/2015,2015,Delhi Daredevils,Royal Challengers Bangalore,0,6,3,0.5,0.333333333,0.666666667,0,0,0,0,2,0,0,1,1
829757,26/04/2015,2015,Royal Challengers Bangalore,Delhi Daredevils,1,5,2,0.4,0,1,0,0,0,0,1,1,0,0,0
829759,27/04/2015,2015,Kings XI Punjab,Sunrisers Hyderabad,0,5,1,0.2,0,0.2,0,0,0,0,0,1,1,0,1
829759,27/04/2015,2015,Sunrisers Hyderabad,Kings XI Punjab,1,6,2,0.333333333,0.333333333,0.333333333,0,0,0,0,1,0,1,1,0
829765,28/04/2015,2015,Chennai Super Kings,Kolkata Knight Riders,1,6,5,0.833333333,1,0.666666667,0,0,0,0,2,0,0,1,1
829765,28/04/2015,2015,Kolkata Knight Riders,Chennai Super Kings,0,5,3,0.6,0.5,0.666666667,0,0,0,0,2,1,0,0,0
829723,30/04/2015,2015,Chennai Super Kings,Kolkata Knight Riders,0,7,6,0.857142857,1,0.666666667,0,0,0,0,3,0,1,1,0
829723,30/04/2015,2015,Kolkata Knight Riders,Chennai Super Kings,1,6,3,0.5,0.5,0.5,0,0,0,0,1,1,1,0,1
829767,1/05/2015,2015,Delhi Daredevils,Kings XI Punjab,1,7,3,0.428571429,0.25,0.666666667,0,0,0,0,1,1,1,0,1
829767,1/05/2015,2015,Kings XI Punjab,Delhi Daredevils,0,6,1,0.166666667,0,0.2,0,0,0,0,0,0,1,1,0
829769,1/05/2015,2015,Mumbai Indians,Rajasthan Royals,1,7,2,0.285714286,0.333333333,0.25,0,0,0,0,2,0,0,1,1
829769,1/05/2015,2015,Rajasthan Royals,Mumbai Indians,0,6,5,0.833333333,0.666666667,1,0,0,0,0,2,1,0,0,0
829771,2/05/2015,2015,Kolkata Knight Riders,Royal Challengers Bangalore,0,7,4,0.571428571,0.666666667,0.5,0,0,0,0,1,0,1,1,0
829771,2/05/2015,2015,Royal Challengers Bangalore,Kolkata Knight Riders,1,6,3,0.5,0,1,0,0,0,0,2,1,1,0,1
829773,2/05/2015,2015,Chennai Super Kings,Sunrisers Hyderabad,0,8,6,0.75,1,0.5,0,0,0,0,2,1,0,0,0
829773,2/05/2015,2015,Sunrisers Hyderabad,Chennai Super Kings,1,7,3,0.428571429,0.333333333,0.5,0,0,0,0,2,0,0,1,0
829775,3/05/2015,2015,Kings XI Punjab,Mumbai Indians,0,7,1,0.142857143,0,0.166666667,0,0,0,0,0,0,0,0,1
829775,3/05/2015,2015,Mumbai Indians,Kings XI Punjab,1,8,3,0.375,0.5,0.25,0,0,0,0,2,1,0,1,0
829777,3/05/2015,2015,Delhi Daredevils,Rajasthan Royals,0,8,4,0.5,0.4,0.666666667,0,0,0,0,2,1,0,0,0
829777,3/05/2015,2015,Rajasthan Royals,Delhi Daredevils,1,7,5,0.714285714,0.666666667,0.75,0,0,0,0,1,0,0,1,0
829779,4/05/2015,2015,Chennai Super Kings,Royal Challengers Bangalore,1,9,6,0.666666667,1,0.4,0,0,0,0,1,1,1,1,1
829779,4/05/2015,2015,Royal Challengers Bangalore,Chennai Super Kings,0,7,4,0.571428571,0.25,1,0,0,0,0,3,0,1,0,0
829781,4/05/2015,2015,Kolkata Knight Riders,Sunrisers Hyderabad,1,8,4,0.5,0.666666667,0.4,0,0,0,0,1,0,0,1,1
829781,4/05/2015,2015,Sunrisers Hyderabad,Kolkata Knight Riders,0,8,4,0.5,0.333333333,0.6,0,0,0,0,2,1,0,0,0
829783,5/05/2015,2015,Delhi Daredevils,Mumbai Indians,0,9,4,0.444444444,0.4,0.5,0,0,0,0,1,1,0,1,0
829783,5/05/2015,2015,Mumbai Indians,Delhi Daredevils,1,9,4,0.444444444,0.5,0.4,0,0,0,0,3,0,0,0,1
829785,6/05/2015,2015,Kings XI Punjab,Royal Challengers Bangalore,0,8,1,0.125,0,0.166666667,0,0,0,0,0,1,0,0,0
829785,6/05/2015,2015,Royal Challengers Bangalore,Kings XI Punjab,1,8,4,0.5,0.25,0.75,0,0,0,0,2,0,0,1,1
829761,7/05/2015,2015,Delhi Daredevils,Kolkata Knight Riders,0,10,4,0.4,0.4,0.4,0,0,0,0,1,0,1,0,0
829761,7/05/2015,2015,Kolkata Knight Riders,Delhi Daredevils,1,9,5,0.555555556,0.75,0.4,0,0,0,0,2,1,1,1,1
829787,7/05/2015,2015,Rajasthan Royals,Sunrisers Hyderabad,0,8,6,0.75,0.666666667,0.8,0,0,0,0,1,1,0,0,0
829787,7/05/2015,2015,Sunrisers Hyderabad,Rajasthan Royals,1,9,4,0.444444444,0.333333333,0.5,0,0,0,0,2,0,0,1,0
829789,8/05/2015,2015,Chennai Super Kings,Mumbai Indians,0,10,7,0.7,1,0.4,0,0,0,0,1,1,1,1,1
829789,8/05/2015,2015,Mumbai Indians,Chennai Super Kings,1,10,5,0.5,0.6,0.4,0,0,0,0,3,0,1,0,0
829791,9/05/2015,2015,Kings XI Punjab,Kolkata Knight Riders,0,9,1,0.111111111,0,0.142857143,0,0,0,0,0,1,0,1,0
829791,9/05/2015,2015,Kolkata Knight Riders,Kings XI Punjab,1,10,6,0.6,0.8,0.4,0,0,0,0,2,0,0,0,1
829793,9/05/2015,2015,Delhi Daredevils,Sunrisers Hyderabad,0,11,4,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0,0,1
829793,9/05/2015,2015,Sunrisers Hyderabad,Delhi Daredevils,1,10,5,0.5,0.333333333,0.571428571,0,0,0,0,2,1,0,1,0
829795,10/05/2015,2015,Mumbai Indians,Royal Challengers Bangalore,0,11,6,0.545454545,0.6,0.5,0,0,0,0,3,0,0,0,1
829795,10/05/2015,2015,Royal Challengers Bangalore,Mumbai Indians,1,9,5,0.555555556,0.4,0.75,0,0,0,0,2,1,0,1,0
829797,10/05/2015,2015,Chennai Super Kings,Rajasthan Royals,1,11,7,0.636363636,0.833333333,0.4,0,0,0,0,1,1,1,1,1
829797,10/05/2015,2015,Rajasthan Royals,Chennai Super Kings,0,9,6,0.666666667,0.666666667,0.666666667,0,0,0,0,1,0,1,0,0
829799,11/05/2015,2015,Kings XI Punjab,Sunrisers Hyderabad,0,10,1,0.1,0,0.125,0,0,0,0,0,0,0,0,0
829799,11/05/2015,2015,Sunrisers Hyderabad,Kings XI Punjab,1,11,6,0.545454545,0.333333333,0.625,0,0,0,0,2,1,0,1,0
829801,12/05/2015,2015,Chennai Super Kings,Delhi Daredevils,0,12,8,0.666666667,0.857142857,0.4,0,0,0,0,2,1,0,1,0
829801,12/05/2015,2015,Delhi Daredevils,Chennai Super Kings,1,12,4,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,1
829803,13/05/2015,2015,Kings XI Punjab,Royal Challengers Bangalore,1,11,1,0.090909091,0,0.111111111,0,0,0,0,0,0,0,1,1
829803,13/05/2015,2015,Royal Challengers Bangalore,Kings XI Punjab,0,10,6,0.6,0.4,0.8,0,0,0,0,2,1,0,0,0
829805,14/05/2015,2015,Kolkata Knight Riders,Mumbai Indians,0,11,7,0.636363636,0.833333333,0.4,0,0,0,0,3,1,0,0,0
829805,14/05/2015,2015,Mumbai Indians,Kolkata Knight Riders,1,12,6,0.5,0.5,0.5,0,0,0,0,2,0,0,1,1
829807,15/05/2015,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,1,11,6,0.545454545,0.4,0.666666667,0,0,0,0,2,0,0,0,0
829807,15/05/2015,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,0,12,7,0.583333333,0.333333333,0.666666667,0,0,0,0,3,1,0,1,0
829809,16/05/2015,2015,Chennai Super Kings,Kings XI Punjab,1,13,8,0.615384615,0.857142857,0.333333333,0,0,0,0,1,0,1,0,0
829809,16/05/2015,2015,Kings XI Punjab,Chennai Super Kings,0,12,2,0.166666667,0.333333333,0.111111111,0,0,0,0,1,1,1,1,1
829811,16/05/2015,2015,Kolkata Knight Riders,Rajasthan Royals,0,12,7,0.583333333,0.833333333,0.333333333,0,0,0,0,2,0,0,0,0
829811,16/05/2015,2015,Rajasthan Royals,Kolkata Knight Riders,1,10,6,0.6,0.666666667,0.571428571,0,0,0,0,1,1,0,1,0
829815,17/05/2015,2015,Mumbai Indians,Sunrisers Hyderabad,1,13,7,0.538461538,0.571428571,0.5,0,0,0,0,2,0,0,0,0
829815,17/05/2015,2015,Sunrisers Hyderabad,Mumbai Indians,0,13,7,0.538461538,0.333333333,0.6,0,0,0,0,2,1,0,1,0
829817,19/05/2015,2015,Chennai Super Kings,Mumbai Indians,0,14,9,0.642857143,0.857142857,0.428571429,0,0,0,0,2,0,1,0,0
829817,19/05/2015,2015,Mumbai Indians,Chennai Super Kings,1,14,8,0.571428571,0.571428571,0.571428571,0,0,0,0,2,1,1,1,1
829819,20/05/2015,2015,Rajasthan Royals,Royal Challengers Bangalore,0,11,7,0.636363636,0.666666667,0.625,0,0,0,0,1,0,0,0,0
829819,20/05/2015,2015,Royal Challengers Bangalore,Rajasthan Royals,1,12,7,0.583333333,0.4,0.714285714,0,0,0,0,2,1,0,1,0
829821,22/05/2015,2015,Chennai Super Kings,Royal Challengers Bangalore,1,15,9,0.6,0.857142857,0.375,0,0,0,0,1,1,1,0,1
829821,22/05/2015,2015,Royal Challengers Bangalore,Chennai Super Kings,0,13,8,0.615384615,0.4,0.75,0,0,0,0,2,0,1,1,0
829823,24/05/2015,2015,Chennai Super Kings,Mumbai Indians,0,16,10,0.625,0.875,0.375,0,0,0,0,2,1,0,0,0
829823,24/05/2015,2015,Mumbai Indians,Chennai Super Kings,1,15,9,0.6,0.625,0.571428571,0,0,0,0,3,0,0,1,0
980901,9/04/2016,2016,Mumbai Indians,Rising Pune Supergiants,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
980901,9/04/2016,2016,Rising Pune Supergiants,Mumbai Indians,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980903,10/04/2016,2016,Delhi Daredevils,Kolkata Knight Riders,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
980903,10/04/2016,2016,Kolkata Knight Riders,Delhi Daredevils,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
980905,11/04/2016,2016,Gujarat Lions,Kings XI Punjab,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
980905,11/04/2016,2016,Kings XI Punjab,Gujarat Lions,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
980907,12/04/2016,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
980907,12/04/2016,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
980909,13/04/2016,2016,Kolkata Knight Riders,Mumbai Indians,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
980909,13/04/2016,2016,Mumbai Indians,Kolkata Knight Riders,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
980911,14/04/2016,2016,Gujarat Lions,Rising Pune Supergiants,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
980911,14/04/2016,2016,Rising Pune Supergiants,Gujarat Lions,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
980913,15/04/2016,2016,Delhi Daredevils,Kings XI Punjab,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
980913,15/04/2016,2016,Kings XI Punjab,Delhi Daredevils,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
980915,16/04/2016,2016,Kolkata Knight Riders,Sunrisers Hyderabad,1,2,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0
980915,16/04/2016,2016,Sunrisers Hyderabad,Kolkata Knight Riders,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
980917,16/04/2016,2016,Gujarat Lions,Mumbai Indians,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0
980917,16/04/2016,2016,Mumbai Indians,Gujarat Lions,0,2,1,0.5,0,1,0,0,0,0,0,0,0,1,1
980919,17/04/2016,2016,Kings XI Punjab,Rising Pune Supergiants,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
980919,17/04/2016,2016,Rising Pune Supergiants,Kings XI Punjab,0,2,1,0.5,0,0.5,0,0,0,0,0,1,0,1,0
980921,17/04/2016,2016,Delhi Daredevils,Royal Challengers Bangalore,1,2,1,0.5,1,0,0,0,0,0,0,1,0,0,0
980921,17/04/2016,2016,Royal Challengers Bangalore,Delhi Daredevils,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
980923,18/04/2016,2016,Mumbai Indians,Sunrisers Hyderabad,0,3,1,0.333333333,0,1,0,0,0,0,1,0,0,1,0
980923,18/04/2016,2016,Sunrisers Hyderabad,Mumbai Indians,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
980925,19/04/2016,2016,Kings XI Punjab,Kolkata Knight Riders,0,3,1,0.333333333,0.5,0,0,0,0,0,1,0,0,1,1
980925,19/04/2016,2016,Kolkata Knight Riders,Kings XI Punjab,1,3,2,0.666666667,0.5,1,0,0,0,0,2,1,0,0,0
980927,20/04/2016,2016,Mumbai Indians,Royal Challengers Bangalore,1,4,1,0.25,0,0.5,0,0,0,0,1,1,1,0,1
980927,20/04/2016,2016,Royal Challengers Bangalore,Mumbai Indians,0,2,1,0.5,0.5,0,0,0,0,0,0,0,1,1,0
980929,21/04/2016,2016,Gujarat Lions,Sunrisers Hyderabad,0,3,3,1,1,1,0,0,0,0,3,0,0,1,1
980929,21/04/2016,2016,Sunrisers Hyderabad,Gujarat Lions,1,3,1,0.333333333,0,0.333333333,0,0,0,0,1,1,0,0,0
980931,22/04/2016,2016,Rising Pune Supergiants,Royal Challengers Bangalore,0,3,1,0.333333333,0,0.333333333,0,0,0,0,1,1,1,0,1
980931,22/04/2016,2016,Royal Challengers Bangalore,Rising Pune Supergiants,1,3,1,0.333333333,0.5,0,0,0,0,0,1,0,1,1,0
980933,23/04/2016,2016,Delhi Daredevils,Mumbai Indians,1,3,2,0.666666667,1,0.5,0,0,0,0,2,0,0,1,1
980933,23/04/2016,2016,Mumbai Indians,Delhi Daredevils,0,5,2,0.4,0.333333333,0.5,0,0,0,0,1,1,0,0,0
980935,23/04/2016,2016,Kings XI Punjab,Sunrisers Hyderabad,0,4,1,0.25,0.333333333,0,0,0,0,0,1,0,0,1,0
980935,23/04/2016,2016,Sunrisers Hyderabad,Kings XI Punjab,1,4,2,0.5,0,0.5,0,0,0,0,2,1,0,0,0
980937,24/04/2016,2016,Gujarat Lions,Royal Challengers Bangalore,1,4,3,0.75,0.5,1,0,0,0,0,2,0,0,0,1
980937,24/04/2016,2016,Royal Challengers Bangalore,Gujarat Lions,0,4,2,0.5,0.5,0.5,0,0,0,0,1,1,0,1,0
980939,24/04/2016,2016,Kolkata Knight Riders,Rising Pune Supergiants,1,4,3,0.75,0.5,1,0,0,0,0,2,1,0,0,0
980939,24/04/2016,2016,Rising Pune Supergiants,Kolkata Knight Riders,0,4,1,0.25,0,0.333333333,0,0,0,0,0,0,0,1,1
980941,25/04/2016,2016,Kings XI Punjab,Mumbai Indians,0,5,1,0.2,0.333333333,0,0,0,0,0,1,1,1,0,1
980941,25/04/2016,2016,Mumbai Indians,Kings XI Punjab,1,6,2,0.333333333,0.333333333,0.333333333,0,0,0,0,1,0,1,1,0
980943,26/04/2016,2016,Rising Pune Supergiants,Sunrisers Hyderabad,1,5,1,0.2,0,0.333333333,0,0,0,0,0,1,0,0,0
980943,26/04/2016,2016,Sunrisers Hyderabad,Rising Pune Supergiants,0,5,3,0.6,0,0.6,0,0,0,0,3,0,0,1,0
980945,27/04/2016,2016,Delhi Daredevils,Gujarat Lions,0,4,3,0.75,1,0.5,0,0,0,0,3,1,1,0,1
980945,27/04/2016,2016,Gujarat Lions,Delhi Daredevils,1,5,4,0.8,0.666666667,1,0,0,0,0,2,0,1,1,0
980947,28/04/2016,2016,Kolkata Knight Riders,Mumbai Indians,0,5,4,0.8,0.5,1,0,0,0,0,3,0,1,1,0
980947,28/04/2016,2016,Mumbai Indians,Kolkata Knight Riders,1,7,3,0.428571429,0.333333333,0.5,0,0,0,0,2,1,1,0,1
980949,29/04/2016,2016,Gujarat Lions,Rising Pune Supergiants,1,6,5,0.833333333,0.666666667,1,0,0,0,0,2,1,0,0,0
980949,29/04/2016,2016,Rising Pune Supergiants,Gujarat Lions,0,6,2,0.333333333,0,0.5,0,0,0,0,1,0,0,1,1
980951,30/04/2016,2016,Delhi Daredevils,Kolkata Knight Riders,1,5,3,0.6,0.666666667,0.5,0,0,0,0,2,0,0,1,1
980951,30/04/2016,2016,Kolkata Knight Riders,Delhi Daredevils,0,6,4,0.666666667,0.5,0.75,0,0,0,0,2,1,0,0,0
980953,30/04/2016,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,0,5,2,0.4,0.5,0.333333333,0,0,0,0,1,1,0,0,0
980953,30/04/2016,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,1,6,3,0.5,0,0.5,0,0,0,0,2,0,0,1,0
980955,1/05/2016,2016,Gujarat Lions,Kings XI Punjab,0,7,6,0.857142857,0.666666667,1,0,0,0,0,3,1,1,0,1
980955,1/05/2016,2016,Kings XI Punjab,Gujarat Lions,1,6,1,0.166666667,0.25,0,0,0,0,0,0,0,1,1,0
980957,1/05/2016,2016,Mumbai Indians,Rising Pune Supergiants,1,8,4,0.5,0.5,0.5,0,0,0,0,2,1,0,0,0
980957,1/05/2016,2016,Rising Pune Supergiants,Mumbai Indians,0,7,2,0.285714286,0,0.5,0,0,0,0,1,0,0,1,1
980959,2/05/2016,2016,Kolkata Knight Riders,Royal Challengers Bangalore,1,7,4,0.571428571,0.5,0.6,0,0,0,0,1,1,0,0,0
980959,2/05/2016,2016,Royal Challengers Bangalore,Kolkata Knight Riders,0,6,2,0.333333333,0.5,0.25,0,0,0,0,1,0,0,1,1
980961,3/05/2016,2016,Delhi Daredevils,Gujarat Lions,1,6,4,0.666666667,0.75,0.5,0,0,0,0,2,1,0,0,0
980961,3/05/2016,2016,Gujarat Lions,Delhi Daredevils,0,8,6,0.75,0.5,1,0,0,0,0,2,0,0,1,1
980963,4/05/2016,2016,Kings XI Punjab,Kolkata Knight Riders,0,7,2,0.285714286,0.25,0.333333333,0,0,0,0,1,1,0,0,0
980963,4/05/2016,2016,Kolkata Knight Riders,Kings XI Punjab,1,8,5,0.625,0.5,0.666666667,0,0,0,0,1,0,0,1,1
980965,5/05/2016,2016,Delhi Daredevils,Rising Pune Supergiants,0,7,5,0.714285714,0.75,0.666666667,0,0,0,0,2,0,0,1,1
980965,5/05/2016,2016,Rising Pune Supergiants,Delhi Daredevils,1,8,2,0.25,0,0.5,0,0,0,0,1,1,0,0,0
980967,6/05/2016,2016,Gujarat Lions,Sunrisers Hyderabad,0,9,6,0.666666667,0.4,1,0,0,0,0,1,0,0,1,0
980967,6/05/2016,2016,Sunrisers Hyderabad,Gujarat Lions,1,7,4,0.571428571,0,0.571428571,0,0,0,0,2,1,0,0,0
980969,7/05/2016,2016,Rising Pune Supergiants,Royal Challengers Bangalore,0,9,3,0.333333333,0,0.6,0,0,0,0,1,0,1,1,0
980969,7/05/2016,2016,Royal Challengers Bangalore,Rising Pune Supergiants,1,7,2,0.285714286,0.333333333,0.25,0,0,0,0,0,1,1,0,1
980971,7/05/2016,2016,Delhi Daredevils,Kings XI Punjab,0,8,5,0.625,0.6,0.666666667,0,0,0,0,2,1,0,0,0
980971,7/05/2016,2016,Kings XI Punjab,Delhi Daredevils,1,8,2,0.25,0.25,0.25,0,0,0,0,1,0,0,1,1
980973,8/05/2016,2016,Mumbai Indians,Sunrisers Hyderabad,0,9,5,0.555555556,0.5,0.6,0,0,0,0,3,1,0,0,0
980973,8/05/2016,2016,Sunrisers Hyderabad,Mumbai Indians,1,8,5,0.625,0,0.625,0,0,0,0,2,0,0,1,1
980975,8/05/2016,2016,Gujarat Lions,Kolkata Knight Riders,1,10,6,0.6,0.4,0.8,0,0,0,0,0,1,0,0,0
980975,8/05/2016,2016,Kolkata Knight Riders,Gujarat Lions,0,9,6,0.666666667,0.666666667,0.666666667,0,0,0,0,2,0,0,1,1
980977,9/05/2016,2016,Kings XI Punjab,Royal Challengers Bangalore,0,9,3,0.333333333,0.4,0.25,0,0,0,0,2,1,1,0,1
980977,9/05/2016,2016,Royal Challengers Bangalore,Kings XI Punjab,1,8,3,0.375,0.5,0.25,0,0,0,0,1,0,1,1,0
980979,10/05/2016,2016,Rising Pune Supergiants,Sunrisers Hyderabad,0,10,3,0.3,0,0.5,0,0,0,0,1,0,1,0,0
980979,10/05/2016,2016,Sunrisers Hyderabad,Rising Pune Supergiants,1,9,6,0.666666667,1,0.625,0,0,0,0,3,1,1,1,1
980981,11/05/2016,2016,Mumbai Indians,Royal Challengers Bangalore,1,10,5,0.5,0.5,0.5,0,0,0,0,2,1,0,0,0
980981,11/05/2016,2016,Royal Challengers Bangalore,Mumbai Indians,0,9,4,0.444444444,0.5,0.4,0,0,0,0,2,0,0,1,1
980983,12/05/2016,2016,Delhi Daredevils,Sunrisers Hyderabad,1,9,5,0.555555556,0.6,0.5,0,0,0,0,1,1,0,0,0
980983,12/05/2016,2016,Sunrisers Hyderabad,Delhi Daredevils,0,10,7,0.7,1,0.625,0,0,0,0,3,0,0,1,0
980985,13/05/2016,2016,Kings XI Punjab,Mumbai Indians,1,10,3,0.3,0.333333333,0.25,0,0,0,0,1,0,0,0,0
980985,13/05/2016,2016,Mumbai Indians,Kings XI Punjab,0,11,6,0.545454545,0.5,0.571428571,0,0,0,0,2,1,0,1,0
980987,14/05/2016,2016,Gujarat Lions,Royal Challengers Bangalore,0,11,7,0.636363636,0.4,0.833333333,0,0,0,0,1,1,0,0,0
980987,14/05/2016,2016,Royal Challengers Bangalore,Gujarat Lions,1,10,4,0.4,0.4,0.4,0,0,0,0,2,0,0,1,1
980989,14/05/2016,2016,Kolkata Knight Riders,Rising Pune Supergiants,1,10,6,0.6,0.5,0.666666667,0,0,0,0,2,0,0,0,1
980989,14/05/2016,2016,Rising Pune Supergiants,Kolkata Knight Riders,0,11,3,0.272727273,0,0.428571429,0,0,0,0,1,1,0,1,0
